CourseID	Certification Year	Name	Dist	Units	City	State	Measurer	Full state	City,State	Latitude	Longitude	Color	Certificate URL	Steet map	Driving directions	Date added	Replaces
BC-2014-083-BDC	2014	Allard Crescent West 350m Calibration Course	350	m	Langley	BC		British Columbia	Langley,British Columbia	49.1039289	-122.6570470	PURPLE	<a href='https://www.acroad.ca/certificates/2014/BC-2014-083-BDC.pdf' target='_blank'>BC-2014-083-BDC</a>	<a href='https://www.google.com/maps/place/49.1039289,-122.6570470' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.1039289,-122.6570470&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2014-135-BDC	2014	Boul. Ste-Gertrude 300m Calibration Course	300	m	Montréal	QC		Quebec	Montréal,Quebec	45.5031824	-73.5698065	PURPLE	<a href='https://www.acroad.ca/certificates/2014/QC-2014-135-BDC.pdf' target='_blank'>QC-2014-135-BDC</a>	<a href='https://www.google.com/maps/place/45.5031824,-73.5698065' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.5031824,-73.5698065&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2014-029-BDC	2014	Braintree Crescent 300m Calibration Course	300	m	Winnipeg	MB		Manitoba	Winnipeg,Manitoba	49.8955367	-97.1384584	PURPLE	<a href='https://www.acroad.ca/certificates/2014/MB-2014-029-BDC.pdf' target='_blank'>MB-2014-029-BDC</a>	<a href='https://www.google.com/maps/place/49.8955367,-97.1384584' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8955367,-97.1384584&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2014-006-BDC	2014	Bridge Road 300m Calibration Course	300	m	Headingley	MB		Manitoba	Headingley,Manitoba	49.8680870	-97.3910520	PURPLE	<a href='https://www.acroad.ca/certificates/2014/MB-2014-006-BDC.pdf' target='_blank'>MB-2014-006-BDC</a>	<a href='https://www.google.com/maps/place/49.8680870,-97.3910520' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8680870,-97.3910520&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2014-004-BDC	2014	Century Road East 300m Calibration Course	300	m	Manotick	ON		Ontario	Manotick,Ontario	45.2264407	-75.6860593	PURPLE	<a href='https://www.acroad.ca/certificates/2014/ON-2014-004-BDC.pdf' target='_blank'>ON-2014-004-BDC</a>	<a href='https://www.google.com/maps/place/45.2264407,-75.6860593' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.2264407,-75.6860593&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2014-071-BDC	2014	Dymond Street 300m Calibration Course	300	m	Temisakming Shores	ON		Ontario	Temisakming Shores,Ontario			PURPLE	<a href='https://www.acroad.ca/certificates/2014/ON-2014-071-BDC.pdf' target='_blank'>ON-2014-071-BDC</a>				
ON-2014-090-BDC	2014	Elmwood Ave 300m Calibration Course	300	m	Crystal Beach	ON		Ontario	Crystal Beach,Ontario	42.8658766	-79.0612474	PURPLE	<a href='https://www.acroad.ca/certificates/2014/ON-2014-090-BDC.pdf' target='_blank'>ON-2014-090-BDC</a>	<a href='https://www.google.com/maps/place/42.8658766,-79.0612474' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=42.8658766,-79.0612474&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2014-069-BDC	2014	Fifth Avenue 300m Calibration Course	300	m	Gimli	MB		Manitoba	Gimli,Manitoba	50.6323125	-96.9881076	PURPLE	<a href='https://www.acroad.ca/certificates/2014/MB-2014-069-BDC.pdf' target='_blank'>MB-2014-069-BDC</a>	<a href='https://www.google.com/maps/place/50.6323125,-96.9881076' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.6323125,-96.9881076&travelmode=driving' target='_blank'>Driving directions to course</a>		
NS-2014-024-BDC	2014	Front Street 300m Calibration Course	300	m	Wolfville	NS		Nova Scotia	Wolfville,Nova Scotia	45.0914073	-64.3645102	PURPLE	<a href='https://www.acroad.ca/certificates/2014/NS-2014-024-BDC.pdf' target='_blank'>NS-2014-024-BDC</a>	<a href='https://www.google.com/maps/place/45.0914073,-64.3645102' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.0914073,-64.3645102&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2014-115-BDC	2014	Harmondy Lane 300m Calibration Course	300	m	WInkler	MB		Manitoba	WInkler,Manitoba	49.1870890	-97.9376220	PURPLE	<a href='https://www.acroad.ca/certificates/2014/MB-2014-115-BDC.pdf' target='_blank'>MB-2014-115-BDC</a>	<a href='https://www.google.com/maps/place/49.1870890,-97.9376220' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.1870890,-97.9376220&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2014-087-BDC	2014	Lakeshore Road, Centre Island Calibration Course 300m	300	m	Toronto	ON		Ontario	Toronto,Ontario	43.6534817	-79.3839347	PURPLE	<a href='https://www.acroad.ca/certificates/2014/ON-2014-087-BDC.pdf' target='_blank'>ON-2014-087-BDC</a>	<a href='https://www.google.com/maps/place/43.6534817,-79.3839347' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.6534817,-79.3839347&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2014-082-BDC	2014	Langtry Road 342m Calibration Course	342	m	Duncan	BC		British Columbia	Duncan,British Columbia	48.7786872	-123.7080446	PURPLE	<a href='https://www.acroad.ca/certificates/2014/BC-2014-082-BDC.pdf' target='_blank'>BC-2014-082-BDC</a>	<a href='https://www.google.com/maps/place/48.7786872,-123.7080446' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=48.7786872,-123.7080446&travelmode=driving' target='_blank'>Driving directions to course</a>		
SK-2014-074-BDC	2014	Lorne Avenue 300m Calibration Course	300	m	Saskatoon	SK		Saskatchewan	Saskatoon,Saskatchewan	52.1318020	-106.6607670	PURPLE	<a href='https://www.acroad.ca/certificates/2014/SK-2014-074-BDC.pdf' target='_blank'>SK-2014-074-BDC</a>	<a href='https://www.google.com/maps/place/52.1318020,-106.6607670' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=52.1318020,-106.6607670&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2014-023-BDC	2014	Mariners Road 300m Calibration Course	300	m	Erieau	ON		Ontario	Erieau,Ontario	42.2606932	-81.9173021	PURPLE	<a href='https://www.acroad.ca/certificates/2014/ON-2014-023-BDC.pdf' target='_blank'>ON-2014-023-BDC</a>	<a href='https://www.google.com/maps/place/42.2606932,-81.9173021' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=42.2606932,-81.9173021&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2014-124-BDC	2014	Meech Lake Road 300m Calibration Course	300	m	Gatineau	QC		Quebec	Gatineau,Quebec	45.4277659	-75.7109760	PURPLE	<a href='https://www.acroad.ca/certificates/2014/QC-2014-124-BDC.pdf' target='_blank'>QC-2014-124-BDC</a>	<a href='https://www.google.com/maps/place/45.4277659,-75.7109760' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.4277659,-75.7109760&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2014-124-BDC	2014	Meech Lake Road 300m Calibration Course	300	m	Gatineau	QC		Quebec	Gatineau,Quebec	45.4277659	-75.7109760	PURPLE	<a href='https://www.acroad.ca/certificates/2014/QC-2014-124-BDC.pdf' target='_blank'>QC-2014-124-BDC</a>	<a href='https://www.google.com/maps/place/45.4277659,-75.7109760' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.4277659,-75.7109760&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2014-027-BDC	2014	Monty Hall 300m Calibration Course	300	m	Winnipeg	MB		Manitoba	Winnipeg,Manitoba	49.8955367	-97.1384584	PURPLE	<a href='https://www.acroad.ca/certificates/2014/MB-2014-027-BDC.pdf' target='_blank'>MB-2014-027-BDC</a>	<a href='https://www.google.com/maps/place/49.8955367,-97.1384584' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8955367,-97.1384584&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2014-079-BDC	2014	Richmond Dyke 300m Calibration Course	300	m	Richmond	BC		British Columbia	Richmond,British Columbia	49.1631680	-123.1374140	PURPLE	<a href='https://www.acroad.ca/certificates/2014/BC-2014-079-BDC.pdf' target='_blank'>BC-2014-079-BDC</a>	<a href='https://www.google.com/maps/place/49.1631680,-123.1374140' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.1631680,-123.1374140&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2014-056-BDC	2014	Robert Street 300m Calibration Course	300	m	Milton	ON		Ontario	Milton,Ontario	43.5136710	-79.8828170	PURPLE	<a href='https://www.acroad.ca/certificates/2014/ON-2014-056-BDC.pdf' target='_blank'>ON-2014-056-BDC</a>	<a href='https://www.google.com/maps/place/43.5136710,-79.8828170' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.5136710,-79.8828170&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2014-110-BDC	2014	Rue de Gaspé 300m calibration course	300	m	Montreal	QC		Quebec	Montreal,Quebec	45.5031824	-73.5698065	PURPLE	<a href='https://www.acroad.ca/certificates/2014/QC-2014-110-BDC.pdf' target='_blank'>QC-2014-110-BDC</a>	<a href='https://www.google.com/maps/place/45.5031824,-73.5698065' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.5031824,-73.5698065&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2014-117-BDC	2014	Tom Longboat Lane 300m Calibration Course	300	m	Toronto	ON		Ontario	Toronto,Ontario	43.6534817	-79.3839347	PURPLE	<a href='https://www.acroad.ca/certificates/2014/ON-2014-117-BDC.pdf' target='_blank'>ON-2014-117-BDC</a>	<a href='https://www.google.com/maps/place/43.6534817,-79.3839347' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.6534817,-79.3839347&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2013-029-BDC	2013	Atkins Trail 300 m Cal Course	300	m	Victoria	BC		British Columbia	Victoria,British Columbia	48.4283182	-123.3649530	PURPLE	<a href='https://www.acroad.ca/certificates/2013/bc-2013-029-BDC.pdf' target='_blank'>BC-2013-029-BDC</a>	<a href='https://www.google.com/maps/place/48.4283182,-123.3649530' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=48.4283182,-123.3649530&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2013-092-BDC	2013	Beach Blvd. 300 m Calibration Course	300	m	Hamilton	ON		Ontario	Hamilton,Ontario	43.2560802	-79.8728583	PURPLE	<a href='https://www.acroad.ca/certificates/2013/on-2013-092-BDC.pdf' target='_blank'>ON-2013-092-BDC</a>	<a href='https://www.google.com/maps/place/43.2560802,-79.8728583' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.2560802,-79.8728583&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2013-145-BDC	2013	Conservatory Bike Path 300 m Calibration Course	300	m	Winnipeg	MB		Manitoba	Winnipeg,Manitoba	49.8955367	-97.1384584	PURPLE	<a href='https://www.acroad.ca/certificates/2013/mb-2013-145-BDC.pdf' target='_blank'>MB-2013-145-BDC</a>	<a href='https://www.google.com/maps/place/49.8955367,-97.1384584' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8955367,-97.1384584&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2013-080-BDC	2013	Craig Ave. 300 m Cal. Course	300	m	Lower Fort Garry	MB		Manitoba	Lower Fort Garry,Manitoba	50.1121325	-96.9316184	PURPLE	<a href='https://www.acroad.ca/certificates/2013/mb-2013-080-BDC.pdf' target='_blank'>MB-2013-080-BDC</a>	<a href='https://www.google.com/maps/place/50.1121325,-96.9316184' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.1121325,-96.9316184&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2013-060-BDC	2013	East Gate 300 m Cal. Course	300	m	Winnipeg	MB		Manitoba	Winnipeg,Manitoba	49.8955367	-97.1384584	PURPLE	<a href='https://www.acroad.ca/certificates/2013/mb-2013-060-BDC.pdf' target='_blank'>MB-2013-060-BDC</a>	<a href='https://www.google.com/maps/place/49.8955367,-97.1384584' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8955367,-97.1384584&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2013-095-BDC	2013	Etalon de 300 m Boul. Etudiants	300	m	Magog	QC		Quebec	Magog,Quebec	45.2658014	-72.1480686	PURPLE	<a href='https://www.acroad.ca/certificates/2013/qc-2013-095-BDC.pdf' target='_blank'>QC-2013-095-BDC</a>	<a href='https://www.google.com/maps/place/45.2658014,-72.1480686' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.2658014,-72.1480686&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2013-094-BDC	2013	Etalon de 300 m du marais	300	m	Magog	QC		Quebec	Magog,Quebec	45.2658014	-72.1480686	PURPLE	<a href='https://www.acroad.ca/certificates/2013/qc-2013-094-BDC.pdf' target='_blank'>QC-2013-094-BDC</a>	<a href='https://www.google.com/maps/place/45.2658014,-72.1480686' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.2658014,-72.1480686&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2013-096-BDC	2013	Etalon de 300 m Piste Lloyd Langton	300	m	Magog	QC		Quebec	Magog,Quebec	45.2658014	-72.1480686	PURPLE	<a href='https://www.acroad.ca/certificates/2013/qc-2013-096-BDC.pdf' target='_blank'>QC-2013-096-BDC</a>	<a href='https://www.google.com/maps/place/45.2658014,-72.1480686' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.2658014,-72.1480686&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2013-151-BDC	2013	Etalon Rue Jean-Baptiste-Gelineault	300	m	Yamachiche	QC		Quebec	Yamachiche,Quebec	46.2824280	-72.8307720	PURPLE	<a href='https://www.acroad.ca/certificates/2013/qc-2013-151-BDC.pdf' target='_blank'>QC-2013-151-BDC</a>	<a href='https://www.google.com/maps/place/46.2824280,-72.8307720' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.2824280,-72.8307720&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2013-091-BDC	2013	First Road E. 300 m Calibration Course	300	m	Hamilton	ON		Ontario	Hamilton,Ontario	43.2560802	-79.8728583	PURPLE	<a href='https://www.acroad.ca/certificates/2013/on-2013-091-BDC.pdf' target='_blank'>ON-2013-091-BDC</a>	<a href='https://www.google.com/maps/place/43.2560802,-79.8728583' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.2560802,-79.8728583&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2013-019-BDC	2013	Gordon Drive 500 m Cal. Course	500	m	Kelowna	BC		British Columbia	Kelowna,British Columbia	49.8879177	-119.4959020	PURPLE	<a href='https://www.acroad.ca/certificates/2013/bc-2013-019-BDC.pdf' target='_blank'>BC-2013-019-BDC</a>	<a href='https://www.google.com/maps/place/49.8879177,-119.4959020' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8879177,-119.4959020&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2013-034-BDC	2013	Hanover St. 300 m Cal. Course	300	m	Steinbach	MB		Manitoba	Steinbach,Manitoba	49.5254414	-96.6854275	PURPLE	<a href='https://www.acroad.ca/certificates/2013/mb-2013-034-BDC.pdf' target='_blank'>MB-2013-034-BDC</a>	<a href='https://www.google.com/maps/place/49.5254414,-96.6854275' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.5254414,-96.6854275&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2013-018-BDC	2013	Hargrieve Road 300 m Cal. Course	300	m	London	ON		Ontario	London,Ontario	42.9836747	-81.2496068	PURPLE	<a href='https://www.acroad.ca/certificates/2013/on-2013-018-BDC.pdf' target='_blank'>ON-2013-018-BDC</a>	<a href='https://www.google.com/maps/place/42.9836747,-81.2496068' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=42.9836747,-81.2496068&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2013-027-BDC	2013	Hydro Road 300 m Cal. Course	300	m	Mississauga	ON		Ontario	Mississauga,Ontario	43.5884727	-79.6436580	PURPLE	<a href='https://www.acroad.ca/certificates/2013/on-2013-027-BDC.pdf' target='_blank'>ON-2013-027-BDC</a>	<a href='https://www.google.com/maps/place/43.5884727,-79.6436580' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.5884727,-79.6436580&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2013-011-BDC	2013	Lochside Cut 400 m Cal. Course	400	m	Victoria	BC		British Columbia	Victoria,British Columbia	48.4283182	-123.3649530	PURPLE	<a href='https://www.acroad.ca/certificates/2013/bc-2013-011-BDC.pdf' target='_blank'>BC-2013-011-BDC</a>	<a href='https://www.google.com/maps/place/48.4283182,-123.3649530' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=48.4283182,-123.3649530&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2013-135-BDC	2013	Longboat Ave. 300 m calibration Course	300	m	Toronto	ON		Ontario	Toronto,Ontario	43.6534817	-79.3839347	PURPLE	<a href='https://www.acroad.ca/certificates/2013/on-2013-135-BDC.pdf' target='_blank'>ON-2013-135-BDC</a>	<a href='https://www.google.com/maps/place/43.6534817,-79.3839347' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.6534817,-79.3839347&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2013-008-BDC	2013	Millenium 299.937 m Cal. Course	299.937	m	Waterloo	ON		Ontario	Waterloo,Ontario	43.4652699	-80.5222961	PURPLE	<a href='https://www.acroad.ca/certificates/2013/on-2013-008-BDC.pdf' target='_blank'>ON-2013-008-BDC</a>	<a href='https://www.google.com/maps/place/43.4652699,-80.5222961' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.4652699,-80.5222961&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2013-068-BDC	2013	North Drive 300 m Cal. Course	300	m	Birds Hill Park	MB		Manitoba	Birds Hill Park,Manitoba	50.0295986	-96.8853168	PURPLE	<a href='https://www.acroad.ca/certificates/2013/mb-2013-068-BDC.pdf' target='_blank'>MB-2013-068-BDC</a>	<a href='https://www.google.com/maps/place/50.0295986,-96.8853168' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.0295986,-96.8853168&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2013-051-BDC	2013	Parcours d'étalonnage avenue du Phare	300	m	Carleton-Sur Mer	QC		Quebec	Carleton-Sur Mer,Quebec	48.1014640	-66.1140521	PURPLE	<a href='https://www.acroad.ca/certificates/2013/qc-2013-051-BDC.pdf' target='_blank'>QC-2013-051-BDC</a>	<a href='https://www.google.com/maps/place/48.1014640,-66.1140521' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=48.1014640,-66.1140521&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2014-033-BDC	2014	Pioneer Crescent Calibration Course	300	m	Parksville	BC		British Columbia	Parksville,British Columbia	49.3179514	-124.3117390	PURPLE	<a href='https://www.acroad.ca/certificates/2013/BC-2014-033-BDC.pdf' target='_blank'>BC-2014-033-BDC</a>	<a href='https://www.google.com/maps/place/49.3179514,-124.3117390' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.3179514,-124.3117390&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2013-047-BDC	2013	Ponderosa Way 300 m Cal. Course	300	m	Merritt	BC		British Columbia	Merritt,British Columbia	50.1124876	-120.7884149	PURPLE	<a href='https://www.acroad.ca/certificates/2013/bc-2013-047-BDC.pdf' target='_blank'>BC-2013-047-BDC</a>	<a href='https://www.google.com/maps/place/50.1124876,-120.7884149' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.1124876,-120.7884149&travelmode=driving' target='_blank'>Driving directions to course</a>		
